lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5386,5.1738,2.03,0,1,0,0,0,0
51.5386,5.1738,2.034,1,1,1,0,0,0
51.5386,5.1738,2.037,1,0,1,0,0,0
51.5386,5.1738,2.038,1,0,0,0,0,0
51.5386,5.1738,2.039,0,0,0,0,0,0
51.5386,5.1738,2.04,0,1,0,0,0,0
51.5386,5.1738,2.046,0,0,0,0,0,0
51.5386,5.1738,2.047,1,0,0,0,0,0
51.5386,5.1738,2.048,1,1,0,0,0,0
51.5386,5.1738,2.052,0,1,0,0,0,0
51.5386,5.1738,2.053,0,0,0,0,0,0
51.5386,5.1738,2.055,1,0,0,0,0,0
51.5386,5.1738,2.06,0,0,0,0,0,0
51.5386,5.1738,2.062,1,0,0,0,0,0
51.5386,5.1738,2.066,0,0,0,0,0,0
51.5386,5.1738,2.256,1,0,0,0,0,0
51.5386,5.1738,2.26,0,0,0,0,0,0
51.5386,5.1738,2.265,1,0,0,0,0,0
51.5386,5.1738,2.27,0,0,0,0,0,0
51.5386,5.1738,2.276,1,0,0,0,0,0
51.5386,5.1738,2.282,0,1,0,0,0,0
51.5386,5.1738,2.288,0,0,0,0,0,0
51.5386,5.1738,2.294,0,1,0,0,0,0
51.5386,5.1738,2.3,0,1,1,0,0,0
51.5386,5.1738,2.301,0,0,1,0,0,0
51.5386,5.1738,2.307,0,0,0,0,0,0
51.5386,5.1738,2.314,0,0,1,0,0,0
51.5386,5.1738,2.321,0,0,0,1,0,0
51.5386,5.1738,2.323,0,1,0,1,0,0
51.5386,5.1738,2.328,0,0,0,1,0,0
51.5386,5.1738,2.329,0,0,0,0,0,0
51.5386,5.1738,2.338,0,0,0,1,0,0
51.5386,5.1738,2.347,0,0,0,1,1,0
51.5386,5.1738,2.35,0,0,0,0,1,0
51.5386,5.1738,2.351,0,0,1,0,1,0
51.5386,5.1738,2.363,0,0,0,0,1,0
51.5386,5.1738,2.366,0,0,0,0,0,0
51.5386,5.1738,2.402,0,0,0,0,1,0
51.5386,5.1738,2.409,0,0,1,0,1,0
51.5386,5.1738,2.415,0,0,1,1,1,0
51.5386,5.1738,2.421,0,0,1,1,0,0
